customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
4544,Nicole Kane,46.0,North Bethanyside,175,Almond Butter,Vegetable,2024-10-24,1.0,11.88,11.88
4545,Daniel Roberts,47.0,Port Bryan,129,Organic Apples,Vegetable,2024-02-14,1.0,4.36,4.36
4546,Nicole Carr,60.0,South Christian,109,Tofu,Vegetable,2024-10-22,4.0,18.34,73.36
4547,Kelly Johnson,58.0,Port Lauriechester,124,Organic Apples,Vegetable,2024-10-29,2.0,17.65,35.3
4549,Elizabeth Lewis,51.0,Lake Tracey,114,Tofu,Organic,2024-04-09,3.0,12.87,38.61
4550,Jimmy Carr,76.0,Jenniferbury,160,Organic Apples,Vegetable,2024-03-04,3.0,19.82,59.46
4551,Jennifer Mccullough,33.0,Meyermouth,187,Granola,Snack,2024-01-20,3.0,15.11,45.33
4552,Wanda Graham,76.0,Lake Anne,192,Organic Apples,Snack,2024-03-04,116.0,2.18,252.88000000000002
4553,Vicki Stone,46.0,West Darrell,125,Almond Butter,Organic,2024-08-19,3.0,19.66,58.980000000000004
4554,Richard Moody,79.0,South Jacquelinemouth,132,Almond Butter,Dairy,2024-05-09,2.0,19.28,38.56
4555,Donna Wu,23.0,North Tyler,114,Fresh Milk,Vegetable,2024-05-12,1.0,10.84,10.84
4556,Susan Patterson,33.0,Clarketown,127,Kale,Dairy,2024-08-17,1.0,6.08,6.08
4557,Jesus Erickson,59.0,Cannonfort,195,Granola,Dairy,2024-02-21,2.0,1.12,2.24
4558,Brandon Maddox,74.0,South Jessica,155,Granola,Vegetable,2024-06-11,1.0,13.1,13.1
4559,Pamela Franklin,38.0,Jenniferland,109,Almond Butter,Organic,2024-01-06,4.0,16.6,66.4
4560,Ann Turner,47.0,South Benjaminshire,187,Tofu,Organic,2024-10-30,1.0,4.11,4.11
4561,Jessica Lewis,66.0,Andrebury,107,Almond Butter,Snack,2024-05-05,3.0,15.07,45.21
4562,Evan Davis,74.0,Johnburgh,154,Granola,Vegetable,2024-09-20,4.0,9.05,36.2
4563,Erica Jackson,27.0,New Thomas,190,Almond Butter,Snack,2024-09-14,1.0,7.88,7.88
4564,Peter Ford,53.0,Grahamburgh,115,Granola,Snack,2024-07-07,1.0,3.86,3.86
4565,Carlos White,48.0,North David,154,Organic Apples,Snack,2024-07-06,3.0,6.27,18.81
4567,Shelby Gonzalez,46.0,Port Joseph,161,Almond Butter,Vegetable,2024-04-30,1.0,19.64,19.64
4568,Joseph Castillo,64.0,Millerburgh,143,Kale,Snack,2024-06-08,4.0,15.62,62.48
4569,Lori Thomas,60.0,Allenmouth,199,Granola,Snack,2024-03-06,2.0,16.34,32.68
4570,Catherine Malone,40.0,Hardinghaven,173,Tofu,Vegetable,2024-11-08,2.0,8.02,16.04
4571,Lindsay Henderson MD,39.0,East Michael,154,Fresh Milk,Organic,2024-03-16,4.0,16.19,64.76
4572,Kent Schroeder,70.0,East Nicoleburgh,191,Organic Apples,Organic,2024-01-25,2.0,6.8,13.6
4574,Jason Sanchez,26.0,Greenemouth,153,Kale,Organic,2024-10-13,4.0,1.93,7.72
4575,Christopher Wells,21.0,East Carrie,106,Fresh Milk,Organic,2024-05-20,4.0,3.43,13.72
4576,John Davis,69.0,Jesseburgh,153,Kale,Snack,2024-04-19,1.0,5.84,5.84
4577,Michele Gordon,71.0,Davidton,136,Kale,Dairy,2024-01-23,2.0,8.66,17.32
4579,Alexandra Lopez,46.0,Donaldland,171,Granola,Dairy,2024-06-14,3.0,19.7,59.099999999999994
4580,Kara Khan,64.0,Lake Danielfurt,143,Tofu,Dairy,2024-10-21,2.0,9.73,19.46
4581,Andrea Todd,26.0,Port Gary,103,Granola,Organic,2024-03-20,3.0,19.04,57.12
4582,Anna Reed,57.0,Victoriabury,119,Kale,Organic,2024-01-22,2.0,16.28,32.56
4583,Danielle Bryant,62.0,South Traci,191,Kale,Dairy,2024-02-06,1.0,17.28,17.28
4584,Robert Velez,61.0,Mcmahonmouth,108,Fresh Milk,Organic,2024-07-08,3.0,14.87,44.61
4585,Robert Wilson Jr.,73.0,Elizabethstad,144,Fresh Milk,Snack,2024-02-02,3.0,3.9,11.7
4586,Sharon Thomas,70.0,New David,141,Almond Butter,Vegetable,2024-05-31,1.0,17.09,17.09
4587,Kristi Clark,30.0,Rossbury,101,Kale,Organic,2024-11-08,1.0,10.93,10.93
4588,Nancy Rivera,43.0,South Holly,172,Tofu,Snack,2024-01-23,4.0,7.69,30.76
4589,Jimmy Huff PhD,26.0,Port Danielle,123,Fresh Milk,Organic,2024-05-30,4.0,15.13,60.52
4590,Marilyn Kent,77.0,Port Annaview,106,Tofu,Organic,2024-09-24,3.0,8.96,26.880000000000003
4591,William Wilson,59.0,Michelemouth,132,Fresh Milk,Snack,2024-05-24,1.0,8.61,8.61
4592,Miranda Crawford,33.0,East Steven,114,Almond Butter,Dairy,2024-07-15,2.0,14.71,29.42
4593,Trevor Nguyen,79.0,New Zachary,129,Fresh Milk,Organic,2024-05-11,1.0,10.43,10.43
4594,Pamela Rivera,42.0,Zacharyhaven,120,Tofu,Snack,2024-06-09,2.0,17.89,35.78
4595,Gregory Estrada,71.0,Devinburgh,146,Tofu,Dairy,2024-08-11,1.0,13.29,13.29
4596,Jeremy Jordan,67.0,Port Allisonview,111,Organic Apples,Vegetable,2024-09-05,2.0,3.35,6.7
4597,Kimberly Smith,34.0,Margaretfort,145,Fresh Milk,Snack,2024-08-27,4.0,14.77,59.08
4598,Patricia Martinez,24.0,Johnsonborough,130,Almond Butter,Organic,2024-11-08,3.0,2.97,8.91
4599,Jennifer Colon,47.0,New Erica,174,Tofu,Vegetable,2024-05-24,1.0,1.67,1.67
4600,James Hernandez,58.0,Kimmouth,153,Fresh Milk,Organic,2024-06-12,1.0,151.21,151.21
4601,Charles Martin,21.0,Larsonfort,179,Tofu,Organic,2024-08-07,2.0,16.93,33.86
4602,Tommy Rivera,36.0,Litown,164,Granola,Dairy,2024-10-10,3.0,5.67,17.009999999999998
4603,Nicolas Ramirez,36.0,Smithstad,109,Tofu,Organic,2024-10-25,4.0,10.23,40.92
4605,Steven Thornton,52.0,Matthewbury,129,Organic Apples,Dairy,2024-02-05,1.0,14.29,14.29
4606,Danny Hanna,35.0,Baldwinland,148,Fresh Milk,Organic,2024-09-12,1.0,3.23,3.23
4607,Jessica Fields,21.0,New Matthew,158,Organic Apples,Dairy,2024-06-14,2.0,11.47,22.94
4608,Elizabeth Vega,75.0,Mejiaview,138,Tofu,Snack,2024-01-12,2.0,19.71,39.42
4609,Sheryl Rodriguez,58.0,Staceyton,163,Organic Apples,Snack,2024-09-28,1.0,11.37,11.37
4610,David Jones,37.0,Edwardsville,113,Tofu,Organic,2024-05-09,2.0,3.61,7.22
4611,Haley Bradley,75.0,Thomasfort,153,Kale,Vegetable,2024-01-04,4.0,15.62,62.48
4612,Angela Hoover,32.0,South Sydney,138,Granola,Organic,2024-01-07,1.0,8.58,8.58
4613,Dan Maldonado,31.0,East William,191,Fresh Milk,Dairy,2024-06-18,4.0,18.91,75.64
4614,Joyce Day,26.0,West Jeff,121,Organic Apples,Snack,2024-03-04,176.0,15.92,2801.92
4615,Daisy Walker,35.0,Lake Phillip,136,Granola,Snack,2024-10-03,4.0,3.66,14.64
4616,Robert Cooper,27.0,West Jennifer,143,Almond Butter,Snack,2024-01-30,1.0,14.22,14.22
4617,Joseph Johnson,51.0,South Maryside,169,Almond Butter,Snack,2024-04-18,4.0,13.79,55.16
4618,Michelle Mcclure,56.0,West Sarah,183,Kale,Dairy,2024-07-31,2.0,16.37,32.74
4619,Levi Osborne,57.0,Leeside,146,Granola,Organic,2024-03-16,1.0,12.96,12.96
4620,Robert Rose,51.0,Smithbury,181,Kale,Organic,2024-07-14,3.0,14.85,44.55
4621,Ariel Smith,75.0,Lake Colehaven,171,Tofu,Vegetable,2024-06-12,1.0,13.51,13.51
4622,Monica Williams,36.0,Larrychester,163,Tofu,Organic,2024-10-06,4.0,16.21,64.84
4623,Gina Bentley,67.0,Nelsonmouth,168,Tofu,Dairy,2024-09-29,3.0,5.13,15.39
4624,Rachael Ramirez,60.0,Cooperborough,187,Organic Apples,Vegetable,2024-08-29,3.0,6.09,18.27
4626,Matthew Jones,69.0,Port Cynthia,135,Fresh Milk,Vegetable,2024-08-07,2.0,8.02,16.04
4628,Jacqueline Ellis,58.0,East Jack,102,Tofu,Snack,2024-04-20,4.0,14.61,58.44
4629,Seth Hardy,19.0,Spencerchester,184,Granola,Snack,2024-07-29,1.0,15.28,15.28
4630,Amy Miles,28.0,Nornh William,191,TOFU,Organic,2024-04-24,2.0,8.02,16.04
4631,Nichole Briggs,18.0,Bennettstad,106,Kale,Snack,2024-09-17,4.0,15.24,60.96
4633,Nicole Abbott,59.0,Jacksonmouth,159,Almond Butter,Snack,2024-09-28,4.0,2.06,8.24
4634,Ernest Sullivan,66.0,South Philliptown,111,Organic Apples,Organic,2024-01-13,1.0,11.19,11.19
4635,Alexandra Knight,43.0,Transtad,165,Granola,Organic,2024-02-24,2.0,5.86,11.72
4636,Devin Mora,61.0,New Shannon,170,Fresh Milk,Snack,2024-05-01,3.0,18.86,56.58
4637,Amy Soto,73.0,Allisonberg,141,Tofu,Vegetable,2024-08-09,3.0,5.9,17.700000000000003
4638,Kathryn Sanchez,74.0,Mitchellbury,171,Almond Butter,Vegetable,2024-01-03,1.0,12.74,12.74
4639,Joann Hammond,68.0,West Stephaniefurt,134,Organic Apples,Snack,2024-04-18,4.0,19.89,79.56
4640,Robin Deleon,46.0,New Jennifer,121,Granola,Dairy,2024-03-05,2.0,14.77,29.54
4641,Michele Jimenez,66.0,Skinnermouth,112,Tofu,Snack,2024-04-28,1.0,18.01,18.01
4642,Mary Melton,29.0,Samanthaview,148,Kale,Snack,2024-05-03,1.0,10.78,10.78
4643,Joshua Rodriguez,37.0,South Marcburgh,136,Organic Apples,Snack,2024-03-16,3.0,16.68,50.04
4644,Jimmy Mays,50.0,Lake John,122,Tofu,Dairy,2024-04-17,4.0,5.58,22.32
4645,Heather Reed,76.0,Lake Rebeccaberg,140,Kale,Snack,2024-07-07,4.0,13.1,52.4
4646,Andrea Watkins,66.0,Bethanyville,110,Granola,Snack,2024-02-28,2.0,9.79,19.58
4647,Kevin Walker,60.0,Stephaniemouth,155,Almond Butter,Dairy,2024-03-19,4.0,17.62,70.48
4649,Adam Zimmerman,37.0,Jordanport,181,Organic Apples,Dairy,2024-06-22,1.0,4.93,4.93
4650,Tammy Richardson,47.0,Pattersonmouth,127,Fresh Milk,Snack,2024-10-26,4.0,6.16,24.64
4651,Sarah Garza,65.0,Millermouth,153,Granola,Snack,2024-08-07,2.0,11.3,22.6
4652,Tamara Hoffman,48.0,Smithport,149,Granola,Snack,2024-10-27,2.0,1.46,2.92
4653,Catherine Davis,35.0,Lake Elijahshire,112,Kale,Organic,2024-02-08,3.0,14.29,42.87
4654,Veronica Ramos,61.0,Robertburgh,115,Organic Apples,Vegetable,2024-02-23,2.0,6.1,12.2
4655,Donna Davis,47.0,New Sylvia,153,Fresh Milk,Dairy,2024-05-22,3.0,11.42,34.26
4656,Rachel Russell,60.0,Brownfort,190,Fresh Milk,Snack,2024-01-14,4.0,2.79,11.16
4657,Melanie Escobar,49.0,Robertbury,185,Granola,Vegetable,2024-07-07,164.0,1.81,296.84000000000003
4658,Louis Dixon,39.0,Port Anthony,168,Granola,Vegetable,2024-08-02,3.0,3.67,11.01
4659,Jeffrey Stone,26.0,East Anthonybury,129,Organic Apples,Vegetable,2024-06-19,3.0,13.92,41.76
4660,Michael Fleming,57.0,South Rebecca,101,Organic Apples,Vegetable,2024-07-27,1.0,16.73,16.73
4661,Janet Russell,24.0,Sharpburgh,144,Fresh Milk,Dairy,2024-09-09,4.0,3.41,13.64
4662,Monica Wang,56.0,Scottburgh,115,Organic Apples,Organic,2024-01-13,3.0,9.27,27.81
4663,Christina Blair,62.0,Lake Elizabethton,164,Organic Apples,Dairy,2024-05-16,4.0,14.52,58.08
4664,Mrs. Vicki Cox,55.0,Ryanfurt,152,Organic Apples,Snack,2024-05-12,3.0,18.43,55.29
4665,Carl Lane,52.0,Newxerin,100,FRESH MILK,Organic,2024-06-30,3.0,18.63,55.89
4666,Sean Cook,35.0,East Ronaldborough,157,Almond Butter,Organic,2024-06-22,2.0,19.13,38.26
4667,Jason Castillo DDS,23.0,New Thomasberg,198,Kale,Dairy,2024-09-24,1.0,8.33,8.33
4668,Ryan May,68.0,Nguyenbury,128,Granola,Vegetable,2024-06-23,2.0,9.12,18.24
4670,Mike Bullock,59.0,New William,135,Granola,Snack,2024-06-13,4.0,14.84,59.36
4671,Brian Rice,65.0,East Ericton,175,Fresh Milk,Vegetable,2024-06-06,3.0,2.87,8.61
4672,Laura Lopez,71.0,Lauraburgh,141,Kale,Vegetable,2024-07-23,1.0,13.33,13.33
4673,Melissa Stevenson,51.0,North Kylie,183,Almond Butter,Organic,2024-11-07,2.0,19.27,38.54
4674,Brandy Chapman,27.0,West Crystalburgh,192,Tofu,Dairy,2024-01-25,1.0,2.04,2.04
4675,Mark Huber,29.0,Pamelabury,192,Almond Butter,Vegetable,2024-04-08,1.0,167.07,167.07
4676,Brittany Guzman,58.0,New Nicole,144,Kale,Dairy,2024-09-25,1.0,16.22,16.22
4677,Scott Hubbard,47.0,Rogerchester,160,Fresh Milk,Snack,2024-07-20,4.0,19.85,79.4
4678,Diana Williams,26.0,Jennaport,171,Organic Apples,Snack,2024-09-03,1.0,9.75,9.75
4679,Christina May,31.0,Johnsonfurt,178,Kale,Vegetable,2024-11-05,1.0,9.3,9.3
4680,Mrs. Michele Perez DDS,56.0,New Danielfort,111,Kale,Dairy,2024-09-22,1.0,17.73,17.73
4681,Derek Spence,20.0,Port Kelly,160,Almond Butter,Vegetable,2024-11-05,3.0,19.77,59.31
4682,Mark Fleming,54.0,Fieldshaven,165,Tofu,Dairy,2024-09-14,3.0,15.56,46.68
4683,Jonathan Martinez,55.0,East Ashley,138,Fresh Milk,Vegetable,2024-03-25,3.0,16.95,50.849999999999994
4684,Mark Sanders,62.0,South Joelfurt,181,Almond Butter,Organic,2024-07-01,1.0,10.32,10.32
4685,Julia Rose,20.0,Brianton,128,Kale,Dairy,2024-06-20,3.0,6.54,19.62
4686,Rebecca Watkins,27.0,Jordanland,195,Organic Apples,Dairy,2024-06-05,2.0,15.22,30.44
4687,Leon Martinez,78.0,East Blaketon,184,Almond Butter,Organic,2024-05-29,3.0,16.61,49.83
4688,Kristen Hopkins,50.0,Norjh Robertside,159,GRANOLA,Vegetable,2024-10-08,2.0,18.37,36.74
4689,Kyle Cooper,26.0,South John,121,Almond Butter,Organic,2024-04-14,1.0,4.45,4.45
4690,Alex Miller,32.0,Port John,159,Fresh Milk,Dairy,2024-07-12,3.0,15.48,46.44
4691,Angela Lam,45.0,North Bradley,156,Fresh Milk,Dairy,2024-04-25,1.0,18.52,18.52
4692,Jeffrey Braun Jr.,39.0,Sandrastad,119,Almond Butter,Organic,2024-08-20,3.0,3.35,10.05
4693,Kimberly Knox,71.0,Parkshire,195,Tofu,Organic,2024-03-12,3.0,9.02,27.06
4694,Keith Maddox,30.0,West Kathrynshire,178,Tofu,Snack,2024-10-14,115.0,14.21,1634.15
4695,Ryan Elliott,66.0,Lake Alexa,162,Fresh Milk,Organic,2024-07-14,4.0,16.4,65.6
4697,Anna Butler,38.0,East Zacharyborough,133,Kale,Snack,2024-05-08,4.0,12.12,48.48
4698,Nicholas Johnson,61.0,Lake Virginia,161,Organic Apples,Snack,2024-06-10,4.0,5.61,22.44
4699,John Jones,45.0,Watsonberg,108,Kale,Snack,2024-08-16,1.0,7.41,7.41
4700,Karen Mitchell,74.0,Taylorland,124,Fresh Milk,Organic,2024-04-16,2.0,9.44,18.88
4701,James Campbell,36.0,New Juliemouth,122,Kale,Dairy,2024-01-05,2.0,12.11,24.22
4703,Dennis Thomas,78.0,Sandovalhaven,160,Almond Butter,Dairy,2024-02-07,2.0,5.0,10.0
4704,Kristi Douglas,32.0,Schmidtport,169,Organic Apples,Dairy,2024-04-07,3.0,3.56,10.68
4705,Jerry Novak,61.0,South Logan,149,Organic Apples,Dairy,2024-08-13,1.0,18.75,18.75
4706,Nicole Diaz,53.0,West Michael,111,Organic Apples,Snack,2024-05-18,3.0,9.82,29.46
4708,Bradley Nelson,36.0,Lake Paige,153,Tofu,Snack,2024-02-17,4.0,1.36,5.44
4709,Charles Harris,23.0,Anthonyton,101,Fresh Milk,Snack,2024-03-20,2.0,17.93,35.86
4711,Gregory Rogers,77.0,Ronaldtown,111,Organic Apples,Snack,2024-02-18,3.0,19.56,58.67999999999999
4712,Edward Wright,42.0,Cooleyfurt,121,Fresh Milk,Organic,2024-10-31,4.0,3.25,13.0
4714,Christopher Andrade,28.0,North Andrew,143,Kale,Snack,2024-06-26,3.0,6.6,19.799999999999997
4715,Dawn Pierce,27.0,North Karenland,184,Kale,Snack,2024-10-29,2.0,6.63,13.26
4716,Sonia Miller,29.0,South Rhondamouth,170,Fresh Milk,Organic,2024-04-16,1.0,13.45,13.45
4717,Benjamin Johnson,42.0,North Fred,190,Granola,Vegetable,2024-02-24,3.0,6.08,18.240000000000002
4718,Tara Donovan,62.0,Port Cassandra,163,Almond Butter,Dairy,2024-03-06,4.0,3.21,12.84
4719,Dr. Tyler Hall,37.0,Poolefort,155,Tofu,Vegetable,2024-03-06,4.0,2.11,8.44
4720,Troy Ramos,41.0,Christineport,111,Kale,Organic,2024-08-10,3.0,6.69,20.07
4721,Jessica Bennett,66.0,Blackside,113,Granola,Vegetable,2024-01-07,3.0,9.48,28.44
4722,Ana Rose,43.0,Haasside,140,Organic Apples,Vegetable,2024-10-24,1.0,19.24,19.24
4723,Anna Alexander,78.0,Mcconnelltown,115,Kale,Organic,2024-03-12,3.0,3.95,11.850000000000001
4724,Sara Reed,66.0,Elizabethfort,168,Fresh Milk,Dairy,2024-08-16,2.0,3.53,7.06
4725,Bernard Young,41.0,Phillipville,145,Fresh Milk,Vegetable,2024-06-30,178.0,13.02,2317.56
4726,Amber Duncan,60.0,South Brandihaven,159,Organic Apples,Snack,2024-04-24,4.0,19.53,78.12
4727,Michael Thompson,56.0,Mcconnellshire,127,Tofu,Organic,2024-03-26,3.0,7.79,23.37
4729,William Rubio,26.0,South Marieview,137,Kale,Vegetable,2024-09-22,1.0,9.52,9.52
4730,John Olson,29.0,Haleymouth,153,Kale,Snack,2024-03-14,3.0,4.6,13.799999999999999
4731,Suzanne Aguilar,59.0,Hudsonshire,175,Kale,Vegetable,2024-11-05,4.0,19.62,78.48
4732,Kevin Watson,42.0,Anthonymouth,115,Almond Butter,Vegetable,2024-07-06,2.0,4.82,9.64
4733,Eric Jones,51.0,North Colleen,139,Organic Apples,Vegetable,2024-07-25,3.0,18.83,56.489999999999995
4735,David Mcdaniel,21.0,North Cynthiafurt,127,Tofu,Dairy,2024-06-07,4.0,6.69,26.76
4736,Corey Steele,18.0,Soueh Lisa,182,FRESH MILK,Vegetable,2024-03-06,4.0,17.88,71.52
4737,Yolanda Cox,38.0,West Kevin,128,Fresh Milk,Snack,2024-11-02,2.0,443.34,886.68
4738,Linda Little,27.0,Johnsonburgh,159,Almond Butter,Dairy,2024-05-24,4.0,12.57,50.28
4739,Erica Hopkins,75.0,Writhtborough,123,KALE,Organic,2024-09-25,1.0,18.41,18.41
4740,Matthew Phillips,56.0,Port Douglaschester,123,Organic Apples,Snack,2024-05-28,1.0,2.77,2.77
4741,Stephanie Walker,76.0,Port Juliefort,151,Tofu,Snack,2024-02-17,3.0,1.15,3.4499999999999997
4742,Robin Jackson,65.0,Souuh Danielleburgh,153,GRANOLA,Dairy,2024-09-04,1.0,16.23,16.23
4743,Christina Hansen,42.0,West Chad,109,Granola,Organic,2024-06-30,3.0,5.37,16.11
4744,Brian Rogers,65.0,Martinport,118,Granola,Organic,2024-10-20,3.0,3.54,10.620000000000001
4745,Jamie White,55.0,Tanyachester,120,Granola,Snack,2024-10-28,2.0,18.89,37.78
4747,Karen Williams,62.0,North Anthony,134,Granola,Dairy,2024-04-27,2.0,5.88,11.76
4748,Jeanne Wise,77.0,Watsonview,119,Almond Butter,Vegetable,2024-01-18,1.0,11.46,11.46
4749,Vincent Hoffman,66.0,New Robertburgh,173,Kale,Dairy,2024-10-17,2.0,6.26,12.52
4750,Mrs. Angela Valentine DVM,33.0,Jenkinsport,123,Granola,Organic,2024-06-12,2.0,6.2,12.4
4751,Brenda Herrera,70.0,Sarahborough,190,Kale,Dairy,2024-03-31,1.0,6.08,6.08
4752,Mr. Michael James DDS,61.0,Brandyberg,134,Almond Butter,Vegetable,2024-01-17,2.0,11.89,23.78
4753,Adrienne Thompson,61.0,East Spencer,102,Tofu,Vegetable,2024-08-15,1.0,19.99,19.99
4754,Kelly Scott,64.0,Mayermouth,142,Granola,Snack,2024-01-16,3.0,8.23,24.69
4755,William Hall,27.0,Lake Megan,112,Almond Butter,Dairy,2024-04-26,3.0,8.23,24.69
4756,Jared Gibbs,36.0,West Nicolaston,136,Tofu,Snack,2024-04-09,3.0,16.36,49.08
4757,Thomas Woods,45.0,Millerview,192,Tofu,Vegetable,2024-04-15,1.0,11.04,11.04
4758,Steven Williams,38.0,Bauerfurt,185,Tofu,Snack,2024-10-26,4.0,9.58,38.32
4760,Katie Mann,60.0,Alexanderton,199,Tofu,Dairy,2024-09-28,1.0,7.69,7.69
4761,Sara Walter,34.0,Port Jamesberg,173,Almond Butter,Dairy,2024-04-09,2.0,12.2,24.4
4762,Jasmin Rivers,48.0,Alexaside,143,Almond Butter,Dairy,2024-04-02,1.0,9.86,9.86
4763,Rebecca Davis,24.0,East Jameston,135,Almond Butter,Dairy,2024-10-21,4.0,3.58,14.32
4764,Philip Gonzalez,68.0,Edwardsfort,108,Tofu,Snack,2024-02-24,3.0,6.75,20.25
4765,Andrea Clark,74.0,Royton,165,Organic Apples,Snack,2024-06-03,4.0,10.39,41.56
4766,Richard Ingram,29.0,Millerfurt,138,Fresh Milk,Vegetable,2024-08-30,4.0,1.35,5.4
4767,Maria Gonzalez,66.0,East Erikaside,166,Organic Apples,Dairy,2024-10-14,3.0,8.87,26.61
4768,Rodney Schroeder,40.0,South Jonborough,117,Fresh Milk,Organic,2024-01-10,1.0,15.56,15.56
4769,Mr. Jacob Chang,35.0,West Christine,109,Granola,Snack,2024-05-06,4.0,12.61,50.44
4770,Henry Morgan,30.0,Richardsonshire,182,Granola,Dairy,2024-01-15,1.0,13.06,13.06
4771,Robert James,49.0,Lake Ashleyfort,181,Kale,Snack,2024-01-02,4.0,7.89,31.56
4772,Brandon Cooper,75.0,Baileymouth,181,Organic Apples,Snack,2024-09-16,1.0,16.9,16.9
4773,Donald Clarke,49.0,Hillside,125,Organic Apples,Vegetable,2024-07-26,2.0,19.6,39.2
4774,Joe Murray,75.0,Brentberg,171,Kale,Snack,2024-01-09,2.0,16.22,32.44
4775,Joshua Deleon,78.0,North Victoriafurt,141,Almond Butter,Vegetable,2024-08-18,2.0,16.48,32.96
4776,Sean Hernandez,79.0,Carrport,149,Granola,Vegetable,2024-07-06,4.0,10.84,43.36
4777,Krystal Gomez,34.0,Port Brianside,179,Kale,Dairy,2024-02-26,2.0,4.15,8.3
4778,Bridget Scott,65.0,Mayston,114,Fresh Milk,Organic,2024-05-16,2.0,8.89,17.78
4779,Bobby Pena,79.0,South Charlesbury,182,Kale,Vegetable,2024-06-02,1.0,13.87,13.87
4780,Kathy Mcdonald,36.0,West Ronald,115,Kale,Snack,2024-04-14,4.0,3.68,14.72
4781,Cody Wilson,62.0,Morenostad,154,Kale,Dairy,2024-10-03,3.0,1.37,4.11
4782,Glenda Flowers,64.0,Elizabethville,109,Almond Butter,Snack,2024-01-25,2.0,2.67,5.34
4783,Cody Jones MD,25.0,Carloschester,170,Almond Butter,Organic,2024-03-08,1.0,9.31,9.31
4784,Michael Lee,41.0,Carrside,114,Almond Butter,Organic,2024-08-04,2.0,5.71,11.42
4785,Mrs. Jennifer Lewis,73.0,West Sarahmouth,156,Organic Apples,Snack,2024-02-09,2.0,6.43,12.86
4786,William Reynolds,73.0,Heidiburgh,141,Tofu,Vegetable,2024-01-30,4.0,14.82,59.28
4787,Dawn Miller,60.0,Markland,156,Organic Apples,Dairy,2024-04-21,4.0,11.93,47.72
4788,Michael Pittman,68.0,Thompsonshire,155,Tofu,Organic,2024-06-28,1.0,9.21,9.21
4789,Jerome Harris,38.0,West Anna,175,Granola,Dairy,2024-11-05,1.0,11.01,11.01
4790,Gregory Bridges,53.0,Joannetown,156,Granola,Organic,2024-01-08,2.0,17.65,35.3
4791,John Marquez,63.0,West Brandonburgh,156,Organic Apples,Organic,2024-06-16,4.0,16.31,65.24
4792,Robert Vaughan,64.0,New Sherry,126,Almond Butter,Dairy,2024-01-25,4.0,4.02,16.08
4793,Rebecca Dorsey,72.0,East Ritatown,165,Granola,Organic,2024-02-02,2.0,7.48,14.96
4794,Grace Nichols,20.0,Amychester,159,Fresh Milk,Snack,2024-02-11,3.0,12.15,36.45
4795,Cindy Middleton,55.0,Port Ronnie,102,Granola,Organic,2024-06-13,4.0,5.42,21.68
4796,Kathryn Lindsey,75.0,Kendraberg,193,Organic Apples,Organic,2024-06-20,190.0,12.93,2456.7
4797,Danielle Garcia,69.0,Tinaview,118,Tofu,Organic,2024-08-23,3.0,2.93,8.790000000000001
4798,Scott Schultz,23.0,Lake Todd,177,Tofu,Vegetable,2024-03-19,4.0,1.1,4.4
4799,Johnny Hansen,56.0,North Jeffery,139,Kale,Organic,2024-06-13,1.0,8.15,8.15
4800,Ian Jones,44.0,Lake Michaelshire,152,Granola,Vegetable,2024-01-11,2.0,6.19,12.38
4801,Eugene Young,72.0,New Patriciahaven,127,Fresh Milk,Snack,2024-07-03,1.0,12.1,12.1
4802,Adam Frank,36.0,Michelleport,144,Organic Apples,Vegetable,2024-06-22,1.0,9.71,9.71
4803,Adrienne Underwood,59.0,East Rhondastad,119,Granola,Organic,2024-03-27,2.0,16.52,33.04
4804,Tanner Brown,69.0,New Janetfort,158,Kale,Dairy,2024-05-31,1.0,13.44,13.44
4806,Ryan Durham,74.0,Lake Debra,165,Organic Apples,Snack,2024-07-31,3.0,14.01,42.03
4807,Vicki Escobar,47.0,Cookeview,123,Almond Butter,Snack,2024-02-11,1.0,17.0,17.0
4808,Bryan Morales,41.0,New Tommy,123,Granola,Dairy,2024-07-29,2.0,9.85,19.7
4809,Matthew Berg,66.0,East Ronnie,143,Organic Apples,Dairy,2024-04-22,2.0,13.62,27.24
4810,Teresa Allen,67.0,South Matthew,179,Organic Apples,Organic,2024-06-30,4.0,13.61,54.44
4811,Debbie Garza,77.0,East Heatherhaven,124,Tofu,Vegetable,2024-06-30,3.0,4.87,14.61
4812,David Briggs,60.0,Rachelmouth,101,Organic Apples,Snack,2024-10-20,1.0,18.5,18.5
4813,Erica Kirk,19.0,Lake Maryview,140,Tofu,Vegetable,2024-06-07,1.0,9.37,9.37
4814,Kyle Smith,44.0,West Christopherstad,149,Organic Apples,Vegetable,2024-06-01,2.0,2.19,4.38
4815,Dustin Flowers,25.0,Lake Theodore,116,Organic Apples,Organic,2024-09-16,3.0,15.8,47.400000000000006
4816,Jessica Day,38.0,East Meghanshire,127,Almond Butter,Organic,2024-01-18,1.0,8.98,8.98
4817,Cheryl Murphy,71.0,South David,126,Fresh Milk,Dairy,2024-03-01,3.0,8.57,25.71
4818,Lori Cole,46.0,Port Michelle,108,Tofu,Organic,2024-08-04,1.0,1.22,1.22
4819,Donald Gallagher,35.0,Jerryfort,110,Fresh Milk,Snack,2024-09-12,3.0,19.99,59.97
